Zona,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias
 Sul,Chapéu Mangueira / Babilônia,2018,Fevereiro,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,14
 Sul,Pavão-Pavãozinho,2018,Fevereiro,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,13
 Sul,Tabajaras,2018,Fevereiro,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,10
 Central,Providência,2018,Fevereiro,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,2,1,1,0,0,0,0,25
 Norte,Borel,2018,Fevereiro,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,18
 Oeste,Formiga,2018,Fevereiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
 Norte,Andaraí,2018,Fevereiro,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,2,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,19
 Norte,Salgueiro,2018,Fevereiro,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,11
 Norte,Turano,2018,Fevereiro,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,18
 Norte,São João / Matriz / Queto,2018,Fevereiro,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,11
 Norte,Coroa / Fallet / Fogueteiro,2018,Fevereiro,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,21
 Central,Escondidinho / Prazeres,2018,Fevereiro,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,12
 Central,São Carlos,2018,Fevereiro,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,1,1,1,0,1,2,1,0,0,0,0,17
 Central,Mangueira,2018,Fevereiro,1,0,0,0,1,7,0,0,1,0,1,0,0,6,1,0,0,2,0,12,1,9,0,0,0,0,3,3,0,0,3,2,1,0,0,0,0,48
 Norte,Macacos,2018,Fevereiro,0,0,0,0,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,19
 Sul,Vidigal,2018,Fevereiro,0,0,0,1,12,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,6,1,0,0,0,0,0,21
 Norte,Nova Brasília,2018,Fevereiro,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,11
 Norte,Fazendinha,2018,Fevereiro,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,17
 Norte,Adeus / Baiana,2018,Fevereiro,1,0,0,0,5,9,0,0,3,0,0,0,3,1,1,0,0,0,0,5,1,7,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,43
 Norte,Alemão,2018,Fevereiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
 Norte,Chatuba,2018,Fevereiro,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
 Norte,Fé / Sereno,2018,Fevereiro,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
 Norte,Parque Proletário,2018,Fevereiro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,8
 Norte,Vila Cruzeiro,2018,Fevereiro,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
 Sul,Rocinha,2018,Fevereiro,0,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,13,0,0,0,1,9,0,2,2,11,3,1,0,0,0,0,91
 Norte,Jacarezinho,2018,Fevereiro,0,0,0,0,0,4,1,0,2,0,0,3,0,3,1,0,0,1,0,10,0,16,0,0,0,6,2,11,1,0,4,0,0,0,0,0,0,61
 Norte,Manguinhos,2018,Fevereiro,0,0,0,0,0,3,0,0,0,0,0,1,2,2,0,0,0,1,0,6,0,4,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,20
 Central,Barreira do Vasco / Tuiuti,2018,Fevereiro,0,0,0,0,3,12,0,0,3,3,0,4,1,17,4,0,0,7,0,40,4,29,0,1,0,7,6,4,0,0,1,8,2,0,0,0,0,125
 Central,Caju,2018,Fevereiro,0,0,0,0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,0,0,2,2,0,0,0,3,2,0,0,0,0,0,18
 Sul,Cerro-Corá,2018,Fevereiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
 Norte,Arará / Mandela,2018,Fevereiro,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12
 Norte,Lins,2018,Fevereiro,0,0,0,0,0,5,0,0,0,0,0,1,4,8,1,0,0,1,0,16,2,6,0,0,0,1,2,13,1,1,7,1,1,0,0,0,0,66
 Norte,Camarista Méier,2018,Fevereiro,0,0,0,0,0,7,0,0,0,0,0,6,3,4,0,0,0,1,0,16,0,6,0,0,0,1,0,9,1,0,3,2,1,0,0,0,0,57
 Oeste,Mangueirinha,2018,Fevereiro,0,0,0,1,4,6,0,0,0,0,0,3,1,5,0,0,0,1,0,12,0,1,0,0,0,2,11,3,3,1,14,6,0,0,0,0,0,47
 Oeste,Vila Kennedy,2018,Fevereiro,0,0,0,0,0,6,1,0,5,1,0,63,5,25,3,0,0,9,0,120,4,16,0,0,0,1,2,63,0,21,5,8,0,0,0,0,0,298
 Sul,Santa Marta,2018,Março,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
 Oeste,Cidade de Deus,2018,Março,0,0,0,0,0,10,2,0,4,0,0,1,1,0,3,0,0,1,0,9,0,11,0,0,0,3,1,4,0,0,1,9,1,0,0,0,0,67
 Oeste,Batam,2018,Março,0,0,0,0,0,3,0,0,0,0,0,0,2,3,1,0,0,1,0,7,0,1,0,0,0,0,3,2,0,1,3,12,1,0,0,0,0,35
 Sul,Chapéu Mangueira / Babilônia,2018,Março,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11
 Sul,Pavão-Pavãozinho,2018,Março,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,12
 Sul,Tabajaras,2018,Março,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,18
 Central,Providência,2018,Março,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,1,0,0,0,2,0,0,0,3,0,1,0,0,0,23
 Norte,Borel,2018,Março,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,2,0,0,0,2,5,0,0,0,0,0,18
 Oeste,Formiga,2018,Março,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,14
 Norte,Andaraí,2018,Março,0,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,12
 Norte,Salgueiro,2018,Março,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
 Norte,Turano,2018,Março,0,0,0,0,0,2,0,0,1,0,0,0,3,2,0,0,0,2,0,8,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,29
 Norte,São João / Matriz / Queto,2018,Março,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,15
 Norte,Coroa / Fallet / Fogueteiro,2018,Março,0,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,28
 Central,Escondidinho / Prazeres,2018,Março,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10
 Central,São Carlos,2018,Março,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,15
 Central,Mangueira,2018,Março,0,0,0,0,1,2,0,0,1,0,0,0,0,4,1,0,0,1,0,9,0,5,0,1,0,1,0,1,0,2,0,3,1,0,0,0,0,37
 Norte,Macacos,2018,Março,1,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,21
 Sul,Vidigal,2018,Março,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,2,1,0,0,0,0,0,20
 Norte,Nova Brasília,2018,Março,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,14
 Norte,Fazendinha,2018,Março,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,1,2,0,1,0,1,0,2,0,0,0,0,11
 Norte,Adeus / Baiana,2018,Março,0,0,0,0,1,1,0,0,12,0,0,1,1,2,3,0,0,0,0,8,1,3,0,0,0,1,3,2,1,1,6,4,0,0,0,0,0,41
 Norte,Alemão,2018,Março,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6
 Norte,Chatuba,2018,Março,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
 Norte,Fé / Sereno,2018,Março,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
 Norte,Parque Proletário,2018,Março,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
 Norte,Vila Cruzeiro,2018,Março,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,13
 Sul,Rocinha,2018,Março,4,0,0,4,0,11,1,0,3,0,2,0,1,1,0,0,0,0,0,4,0,11,0,1,0,1,6,1,6,1,7,13,7,0,0,0,0,118
 Norte,Jacarezinho,2018,Março,0,0,0,0,0,3,1,0,4,2,0,4,1,4,0,0,0,2,0,18,0,12,0,0,0,10,1,2,0,1,0,2,1,0,0,0,0,69
 Norte,Manguinhos,2018,Março,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,2,4,1,0,0,0,24
 Central,Barreira do Vasco / Tuiuti,2018,Março,0,0,0,0,1,6,0,1,4,1,0,3,2,15,8,0,0,1,0,37,2,45,0,0,0,5,4,5,1,0,2,5,2,0,0,0,0,131
 Central,Caju,2018,Março,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,16
 Sul,Cerro-Corá,2018,Março,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,4
 Norte,Arará / Mandela,2018,Março,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
 Norte,Lins,2018,Março,0,0,0,0,0,8,0,0,1,1,0,1,0,5,0,0,0,2,0,10,0,5,0,0,0,0,2,3,0,1,1,4,0,0,0,0,0,49
 Norte,Camarista Méier,2018,Março,0,0,0,0,0,6,1,0,2,0,0,2,0,7,1,0,0,2,0,12,2,6,0,0,0,0,4,3,1,3,1,5,0,0,0,0,0,59
 Oeste,Mangueirinha,2018,Março,1,0,0,0,1,4,1,0,0,0,0,2,2,2,0,0,0,1,0,8,0,4,0,0,0,1,2,5,0,0,5,5,0,0,0,0,0,35
 Oeste,Vila Kennedy,2018,Março,2,0,0,0,1,19,2,0,6,2,0,25,0,27,3,0,0,10,0,75,3,14,0,0,0,2,13,75,1,17,13,10,0,0,0,0,0,293
 Sul,Santa Marta,2018,Abril,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
 Oeste,Cidade de Deus,2018,Abril,0,0,0,0,1,11,1,0,1,0,0,1,0,3,6,0,0,1,0,11,0,6,0,0,0,3,1,1,1,0,6,6,2,0,0,0,0,58
 Oeste,Batam,2018,Abril,0,0,0,0,0,6,2,0,2,0,1,1,1,4,0,0,0,2,0,9,0,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,30
 Sul,Chapéu Mangueira / Babilônia,2018,Abril,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,15
 Sul,Pavão-Pavãozinho,2018,Abril,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13
 Sul,Tabajaras,2018,Abril,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,1,3,0,0,0,0,0,20
 Central,Providência,2018,Abril,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,20
 Norte,Borel,2018,Abril,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,13
 Oeste,Formiga,2018,Abril,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
 Norte,Andaraí,2018,Abril,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,12
 Norte,Salgueiro,2018,Abril,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,8
 Norte,Turano,2018,Abril,0,0,0,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,0,0,21
 Norte,São João / Matriz / Queto,2018,Abril,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
 Norte,Coroa / Fallet / Fogueteiro,2018,Abril,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,2,2,0,3,2,0,0,0,0,0,18
 Central,Escondidinho / Prazeres,2018,Abril,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,4
 Central,São Carlos,2018,Abril,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,17
 Central,Mangueira,2018,Abril,0,0,0,0,0,6,0,0,3,0,0,1,0,3,0,0,0,1,0,7,0,11,0,1,0,1,5,0,0,1,1,2,0,0,0,0,0,48
 Norte,Macacos,2018,Abril,0,0,0,0,4,5,0,0,0,0,0,2,0,1,0,0,0,2,0,5,0,1,0,0,0,0,1,3,1,2,0,1,0,0,0,0,0,30
 Sul,Vidigal,2018,Abril,0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,1,1,1,0,0,0,0,20
 Norte,Nova Brasília,2018,Abril,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,18
 Norte,Fazendinha,2018,Abril,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,18
 Norte,Adeus / Baiana,2018,Abril,0,0,0,0,3,2,0,0,6,0,0,0,1,1,1,0,0,1,0,4,4,7,0,0,0,3,3,0,2,0,9,4,0,0,0,0,0,37
 Norte,Alemão,2018,Abril,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,15
 Norte,Chatuba,2018,Abril,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
 Norte,Fé / Sereno,2018,Abril,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,10
 Norte,Parque Proletário,2018,Abril,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
 Norte,Vila Cruzeiro,2018,Abril,0,0,0,0,0,2,0,0,1,0,0,1,2,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
 Sul,Rocinha,2018,Abril,0,0,0,0,1,10,3,0,3,0,0,0,0,1,0,0,0,0,0,1,0,19,0,1,0,6,1,0,0,1,1,4,3,0,0,0,0,109
 Norte,Jacarezinho,2018,Abril,0,0,0,1,0,3,0,0,1,3,0,3,2,4,1,0,0,1,0,17,0,14,0,0,0,5,4,5,1,2,2,3,1,0,0,0,0,65
 Norte,Manguinhos,2018,Abril,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10
 Central,Barreira do Vasco / Tuiuti,2018,Abril,0,0,0,0,0,14,1,0,9,4,0,3,3,16,3,0,0,3,0,40,7,49,0,0,0,3,4,4,2,1,10,8,0,0,0,0,0,157
 Central,Caju,2018,Abril,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,10
 Sul,Cerro-Corá,2018,Abril,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
 Norte,Arará / Mandela,2018,Abril,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,5,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,16
 Norte,Lins,2018,Abril,2,0,0,0,0,9,0,0,0,0,0,2,0,3,1,0,0,0,0,6,0,8,0,0,0,0,1,18,2,1,5,4,1,0,0,0,0,62
 Norte,Camarista Méier,2018,Abril,0,0,0,0,0,8,0,0,3,0,1,4,0,5,0,0,0,2,0,13,0,7,0,0,0,3,1,3,0,1,0,3,1,0,0,0,0,56
 Oeste,Mangueirinha,2018,Abril,1,0,0,0,0,6,1,0,0,0,0,2,3,7,0,0,0,4,0,16,0,5,0,0,0,1,11,1,1,0,9,7,2,0,0,0,0,59
 Oeste,Vila Kennedy,2018,Abril,0,0,0,1,2,13,3,0,9,1,0,14,5,31,1,0,0,12,0,72,4,16,0,1,0,2,8,46,0,11,6,9,1,0,0,0,0,227
 Sul,Santa Marta,2018,Maio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
 Oeste,Cidade de Deus,2018,Maio,0,0,0,7,26,4,2,0,1,0,0,2,0,0,4,0,0,0,0,7,1,7,0,0,0,0,20,5,16,3,27,6,2,0,0,0,0,92
 Oeste,Batam,2018,Maio,0,0,0,0,0,3,1,0,0,0,0,3,2,2,0,0,0,1,0,10,1,2,0,0,0,2,0,2,1,0,1,4,0,0,0,0,0,30
 Sul,Chapéu Mangueira / Babilônia,2018,Maio,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,2,2,0,0,0,0,0,20
 Sul,Pavão-Pavãozinho,2018,Maio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,0,2,0,0,0,0,0,0,12
 Sul,Tabajaras,2018,Maio,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,4,3,1,0,0,0,0,21
 Central,Providência,2018,Maio,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,3,5,1,0,0,3,3,0,0,0,0,0,27
 Norte,Borel,2018,Maio,1,0,0,0,0,7,1,0,1,0,0,2,0,1,0,0,0,1,0,4,0,3,0,0,0,4,3,1,0,0,1,5,0,0,0,0,0,31
 Oeste,Formiga,2018,Maio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
 Norte,Andaraí,2018,Maio,0,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,15
 Norte,Salgueiro,2018,Maio,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,7
 Norte,Turano,2018,Maio,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,20
 Norte,São João / Matriz / Queto,2018,Maio,0,0,0,0,0,1,0,0,3,0,1,1,0,2,1,0,0,0,0,7,0,1,0,0,0,1,1,1,1,2,2,3,0,0,0,0,0,25
 Norte,Coroa / Fallet / Fogueteiro,2018,Maio,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,17
 Central,Escondidinho / Prazeres,2018,Maio,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,8
 Central,São Carlos,2018,Maio,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,17
 Central,Mangueira,2018,Maio,0,0,0,0,3,6,0,0,5,0,0,0,0,5,4,0,0,3,0,15,2,9,0,0,0,1,6,2,3,1,5,2,0,0,0,0,0,63
 Norte,Macacos,2018,Maio,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
 Sul,Vidigal,2018,Maio,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,18
 Norte,Nova Brasília,2018,Maio,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,15
 Norte,Fazendinha,2018,Maio,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,16
 Norte,Adeus / Baiana,2018,Maio,0,0,0,0,0,1,2,0,2,0,0,1,1,1,1,0,0,0,0,4,3,9,0,0,0,3,1,3,0,1,0,2,0,0,0,0,0,41
 Norte,Alemão,2018,Maio,0,0,0,2,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,11
 Norte,Chatuba,2018,Maio,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
 Norte,Fé / Sereno,2018,Maio,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,7
 Norte,Parque Proletário,2018,Maio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5
 Norte,Vila Cruzeiro,2018,Maio,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,6,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,17
 Sul,Rocinha,2018,Maio,3,0,0,0,2,9,1,0,1,0,0,0,0,2,1,0,0,1,0,4,0,12,0,0,0,5,3,0,3,0,3,9,1,0,0,1,0,114
 Norte,Jacarezinho,2018,Maio,0,0,0,0,0,6,0,0,1,2,0,1,0,5,0,0,0,2,0,12,0,9,0,0,0,3,2,5,0,0,2,3,1,0,0,0,0,54
 Norte,Manguinhos,2018,Maio,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,1,0,4,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,18
